customer_id,retention_segment,churn_probability,support_tickets_per_month,has_app,recommended_action,priority_band
15833,App Adoption Opportunity,0.33022794048675363,0.167,0,Run app-install campaign with data/top-up incentives,P3
5791,App Adoption Opportunity,0.33022476158304725,0.167,0,Run app-install campaign with data/top-up incentives,P3
12679,App Adoption Opportunity,0.3302159184949992,0.0,0,Run app-install campaign with data/top-up incentives,P3
2216,App Adoption Opportunity,0.3302075738015271,0.167,0,Run app-install campaign with data/top-up incentives,P3
15601,App Adoption Opportunity,0.3302036882649679,0.167,0,Run app-install campaign with data/top-up incentives,P3
99,App Adoption Opportunity,0.33019806479338415,0.167,0,Run app-install campaign with data/top-up incentives,P3
14975,App Adoption Opportunity,0.3301950978297747,0.167,0,Run app-install campaign with data/top-up incentives,P3
13691,App Adoption Opportunity,0.33013970983851143,0.167,0,Run app-install campaign with data/top-up incentives,P3
5441,App Adoption Opportunity,0.33013883177901815,0.333,0,Run app-install campaign with data/top-up incentives,P3
11373,App Adoption Opportunity,0.3301337022035313,0.167,0,Run app-install campaign with data/top-up incentives,P3
3821,App Adoption Opportunity,0.3301318886294101,0.0,0,Run app-install campaign with data/top-up incentives,P3
11192,App Adoption Opportunity,0.3301292952094949,0.167,0,Run app-install campaign with data/top-up incentives,P3
8279,App Adoption Opportunity,0.3301065542207772,0.0,0,Run app-install campaign with data/top-up incentives,P3
603,App Adoption Opportunity,0.33010204076259153,0.0,0,Run app-install campaign with data/top-up incentives,P3
17944,App Adoption Opportunity,0.33009505482941304,0.167,0,Run app-install campaign with data/top-up incentives,P3
13601,App Adoption Opportunity,0.3300891687890195,0.0,0,Run app-install campaign with data/top-up incentives,P3
17410,App Adoption Opportunity,0.33007845267500524,0.333,0,Run app-install campaign with data/top-up incentives,P3
115,App Adoption Opportunity,0.3300621130123983,0.0,0,Run app-install campaign with data/top-up incentives,P3
9710,App Adoption Opportunity,0.3300514144707876,0.0,0,Run app-install campaign with data/top-up incentives,P3
14674,App Adoption Opportunity,0.3300461788465554,0.0,0,Run app-install campaign with data/top-up incentives,P3
3278,App Adoption Opportunity,0.3300418018803144,0.333,0,Run app-install campaign with data/top-up incentives,P3
10483,App Adoption Opportunity,0.33003159298718815,0.0,0,Run app-install campaign with data/top-up incentives,P3
11697,App Adoption Opportunity,0.33003102642840676,0.167,0,Run app-install campaign with data/top-up incentives,P3
14050,App Adoption Opportunity,0.3300269847191843,0.167,0,Run app-install campaign with data/top-up incentives,P3
8820,App Adoption Opportunity,0.3300121965197266,0.167,0,Run app-install campaign with data/top-up incentives,P3
10929,App Adoption Opportunity,0.32999100393092956,0.167,0,Run app-install campaign with data/top-up incentives,P3
5978,App Adoption Opportunity,0.3299819899219776,0.167,0,Run app-install campaign with data/top-up incentives,P3
14432,App Adoption Opportunity,0.3299798072767859,0.333,0,Run app-install campaign with data/top-up incentives,P3
1888,App Adoption Opportunity,0.32997856964055905,0.167,0,Run app-install campaign with data/top-up incentives,P3
18231,App Adoption Opportunity,0.32997853390381565,0.167,0,Run app-install campaign with data/top-up incentives,P3
10256,App Adoption Opportunity,0.32996694251391956,0.167,0,Run app-install campaign with data/top-up incentives,P3
6485,App Adoption Opportunity,0.32995743395915655,0.333,0,Run app-install campaign with data/top-up incentives,P3
18768,App Adoption Opportunity,0.3299571216359587,0.167,0,Run app-install campaign with data/top-up incentives,P3
13213,App Adoption Opportunity,0.32994632123527473,0.0,0,Run app-install campaign with data/top-up incentives,P3
14010,App Adoption Opportunity,0.32991203564320853,0.167,0,Run app-install campaign with data/top-up incentives,P3
18085,App Adoption Opportunity,0.32989757566961214,0.0,0,Run app-install campaign with data/top-up incentives,P3
2710,App Adoption Opportunity,0.3298848688551816,0.167,0,Run app-install campaign with data/top-up incentives,P3
17684,App Adoption Opportunity,0.32987146950011054,0.0,0,Run app-install campaign with data/top-up incentives,P3
12092,App Adoption Opportunity,0.329866677114312,0.167,0,Run app-install campaign with data/top-up incentives,P3
13265,App Adoption Opportunity,0.3298423524178644,0.167,0,Run app-install campaign with data/top-up incentives,P3
12810,App Adoption Opportunity,0.3298319316244622,0.0,0,Run app-install campaign with data/top-up incentives,P3
19288,Critical: High Support & No App,0.3298072012698852,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P3
8010,App Adoption Opportunity,0.32979298569211524,0.167,0,Run app-install campaign with data/top-up incentives,P3
11652,App Adoption Opportunity,0.329780142835813,0.0,0,Run app-install campaign with data/top-up incentives,P3
4014,App Adoption Opportunity,0.32977435371421615,0.333,0,Run app-install campaign with data/top-up incentives,P3
12881,App Adoption Opportunity,0.3297597391959269,0.167,0,Run app-install campaign with data/top-up incentives,P3
3936,App Adoption Opportunity,0.32975502204661056,0.167,0,Run app-install campaign with data/top-up incentives,P3
7900,App Adoption Opportunity,0.3297497289735708,0.333,0,Run app-install campaign with data/top-up incentives,P3
17864,App Adoption Opportunity,0.32972728458506645,0.167,0,Run app-install campaign with data/top-up incentives,P3
19866,App Adoption Opportunity,0.32972049604029124,0.0,0,Run app-install campaign with data/top-up incentives,P3
12739,App Adoption Opportunity,0.32971823229846225,0.167,0,Run app-install campaign with data/top-up incentives,P3
18983,App Adoption Opportunity,0.32970859995860635,0.0,0,Run app-install campaign with data/top-up incentives,P3
6269,App Adoption Opportunity,0.32970819866438295,0.333,0,Run app-install campaign with data/top-up incentives,P3
10448,App Adoption Opportunity,0.32969922430101256,0.333,0,Run app-install campaign with data/top-up incentives,P3
8345,App Adoption Opportunity,0.3296962457506489,0.167,0,Run app-install campaign with data/top-up incentives,P3
9790,App Adoption Opportunity,0.32969435134534714,0.0,0,Run app-install campaign with data/top-up incentives,P3
156,App Adoption Opportunity,0.32968335877123184,0.167,0,Run app-install campaign with data/top-up incentives,P3
6375,App Adoption Opportunity,0.32965784240347956,0.167,0,Run app-install campaign with data/top-up incentives,P3
3912,App Adoption Opportunity,0.32962648320110016,0.167,0,Run app-install campaign with data/top-up incentives,P3
17723,App Adoption Opportunity,0.32962442562381017,0.0,0,Run app-install campaign with data/top-up incentives,P3
12291,App Adoption Opportunity,0.3296119283001562,0.167,0,Run app-install campaign with data/top-up incentives,P3
2,App Adoption Opportunity,0.32961057218400497,0.167,0,Run app-install campaign with data/top-up incentives,P3
7273,App Adoption Opportunity,0.3295916642052244,0.167,0,Run app-install campaign with data/top-up incentives,P3
403,App Adoption Opportunity,0.32958706675222316,0.0,0,Run app-install campaign with data/top-up incentives,P3
17283,App Adoption Opportunity,0.3295645203408211,0.167,0,Run app-install campaign with data/top-up incentives,P3
6756,App Adoption Opportunity,0.32955581275046225,0.167,0,Run app-install campaign with data/top-up incentives,P3
7059,App Adoption Opportunity,0.32955570170760573,0.333,0,Run app-install campaign with data/top-up incentives,P3
6376,App Adoption Opportunity,0.32954881918023604,0.167,0,Run app-install campaign with data/top-up incentives,P3
2347,App Adoption Opportunity,0.32954214812110616,0.0,0,Run app-install campaign with data/top-up incentives,P3
17688,App Adoption Opportunity,0.329539021356499,0.167,0,Run app-install campaign with data/top-up incentives,P3
4789,App Adoption Opportunity,0.3294706862538815,0.167,0,Run app-install campaign with data/top-up incentives,P3
8720,App Adoption Opportunity,0.32941259811663304,0.167,0,Run app-install campaign with data/top-up incentives,P3
7894,App Adoption Opportunity,0.32940983754996217,0.167,0,Run app-install campaign with data/top-up incentives,P3
14814,App Adoption Opportunity,0.3293961350699362,0.0,0,Run app-install campaign with data/top-up incentives,P3
8070,App Adoption Opportunity,0.32939479855823656,0.0,0,Run app-install campaign with data/top-up incentives,P3
13124,App Adoption Opportunity,0.3293907348970958,0.167,0,Run app-install campaign with data/top-up incentives,P3
13118,App Adoption Opportunity,0.3293901437447208,0.0,0,Run app-install campaign with data/top-up incentives,P3
3717,App Adoption Opportunity,0.32938917995023764,0.167,0,Run app-install campaign with data/top-up incentives,P3
2590,App Adoption Opportunity,0.32938288606992927,0.333,0,Run app-install campaign with data/top-up incentives,P3
11145,App Adoption Opportunity,0.3293711829810473,0.167,0,Run app-install campaign with data/top-up incentives,P3
1548,App Adoption Opportunity,0.32936597615771124,0.0,0,Run app-install campaign with data/top-up incentives,P3
7978,App Adoption Opportunity,0.3293592054758198,0.167,0,Run app-install campaign with data/top-up incentives,P3
5474,App Adoption Opportunity,0.32932391511690445,0.0,0,Run app-install campaign with data/top-up incentives,P3
11505,App Adoption Opportunity,0.32932270856371426,0.167,0,Run app-install campaign with data/top-up incentives,P3
10245,App Adoption Opportunity,0.32931654321926407,0.167,0,Run app-install campaign with data/top-up incentives,P3
14049,App Adoption Opportunity,0.32931478539259323,0.333,0,Run app-install campaign with data/top-up incentives,P3
4094,App Adoption Opportunity,0.32930560490994176,0.167,0,Run app-install campaign with data/top-up incentives,P3
13561,App Adoption Opportunity,0.32929690350745633,0.167,0,Run app-install campaign with data/top-up incentives,P3
9421,App Adoption Opportunity,0.32929087963781184,0.167,0,Run app-install campaign with data/top-up incentives,P3
10141,App Adoption Opportunity,0.3292552844194201,0.0,0,Run app-install campaign with data/top-up incentives,P3
4189,App Adoption Opportunity,0.32924013439587185,0.0,0,Run app-install campaign with data/top-up incentives,P3
14023,App Adoption Opportunity,0.32923377933444,0.0,0,Run app-install campaign with data/top-up incentives,P3
15769,App Adoption Opportunity,0.3292236526236601,0.0,0,Run app-install campaign with data/top-up incentives,P3
3324,App Adoption Opportunity,0.32920969398093247,0.0,0,Run app-install campaign with data/top-up incentives,P3
16827,App Adoption Opportunity,0.32919601498254686,0.167,0,Run app-install campaign with data/top-up incentives,P3
16869,App Adoption Opportunity,0.3291923022914661,0.333,0,Run app-install campaign with data/top-up incentives,P3
13977,App Adoption Opportunity,0.3291455197209132,0.0,0,Run app-install campaign with data/top-up incentives,P3
16879,App Adoption Opportunity,0.3291395397051355,0.0,0,Run app-install campaign with data/top-up incentives,P3
8311,App Adoption Opportunity,0.32913735157668983,0.167,0,Run app-install campaign with data/top-up incentives,P3
9125,App Adoption Opportunity,0.32913372304878735,0.333,0,Run app-install campaign with data/top-up incentives,P3
1245,App Adoption Opportunity,0.329106545287916,0.0,0,Run app-install campaign with data/top-up incentives,P3
11019,App Adoption Opportunity,0.32909679797555996,0.333,0,Run app-install campaign with data/top-up incentives,P3
19445,App Adoption Opportunity,0.32908338479286636,0.167,0,Run app-install campaign with data/top-up incentives,P3
18985,App Adoption Opportunity,0.32905474913637967,0.333,0,Run app-install campaign with data/top-up incentives,P3
7016,App Adoption Opportunity,0.32904981286508683,0.333,0,Run app-install campaign with data/top-up incentives,P3
2169,App Adoption Opportunity,0.3290472840593426,0.167,0,Run app-install campaign with data/top-up incentives,P3
12276,App Adoption Opportunity,0.3290443434657329,0.0,0,Run app-install campaign with data/top-up incentives,P3
10575,App Adoption Opportunity,0.32901130608765344,0.0,0,Run app-install campaign with data/top-up incentives,P3
13381,App Adoption Opportunity,0.32901001550813397,0.333,0,Run app-install campaign with data/top-up incentives,P3
7452,App Adoption Opportunity,0.32900069575449514,0.167,0,Run app-install campaign with data/top-up incentives,P3
14920,App Adoption Opportunity,0.32899129242369735,0.333,0,Run app-install campaign with data/top-up incentives,P3
18006,App Adoption Opportunity,0.3289869813834924,0.167,0,Run app-install campaign with data/top-up incentives,P3
7003,App Adoption Opportunity,0.32897884939393,0.0,0,Run app-install campaign with data/top-up incentives,P3
14655,App Adoption Opportunity,0.3289671081122223,0.333,0,Run app-install campaign with data/top-up incentives,P3
11565,App Adoption Opportunity,0.32892719791392416,0.0,0,Run app-install campaign with data/top-up incentives,P3
4378,App Adoption Opportunity,0.3289181687401255,0.0,0,Run app-install campaign with data/top-up incentives,P3
4677,App Adoption Opportunity,0.3289116390024817,0.0,0,Run app-install campaign with data/top-up incentives,P3
13570,App Adoption Opportunity,0.3288953088511132,0.167,0,Run app-install campaign with data/top-up incentives,P3
1319,App Adoption Opportunity,0.3288836758433807,0.333,0,Run app-install campaign with data/top-up incentives,P3
304,App Adoption Opportunity,0.32888082057981977,0.0,0,Run app-install campaign with data/top-up incentives,P3
9150,App Adoption Opportunity,0.3288588142597132,0.167,0,Run app-install campaign with data/top-up incentives,P3
5792,App Adoption Opportunity,0.3288565923868442,0.167,0,Run app-install campaign with data/top-up incentives,P3
2729,App Adoption Opportunity,0.3288520778527708,0.0,0,Run app-install campaign with data/top-up incentives,P3
2531,App Adoption Opportunity,0.32884201667807683,0.0,0,Run app-install campaign with data/top-up incentives,P3
15427,App Adoption Opportunity,0.32879178627736216,0.167,0,Run app-install campaign with data/top-up incentives,P3
10683,App Adoption Opportunity,0.3287846573492929,0.167,0,Run app-install campaign with data/top-up incentives,P3
9567,App Adoption Opportunity,0.32876916998486794,0.333,0,Run app-install campaign with data/top-up incentives,P3
12806,App Adoption Opportunity,0.32876816632802913,0.167,0,Run app-install campaign with data/top-up incentives,P3
18762,App Adoption Opportunity,0.32873480999355725,0.0,0,Run app-install campaign with data/top-up incentives,P3
14368,App Adoption Opportunity,0.3287246185798887,0.0,0,Run app-install campaign with data/top-up incentives,P3
1533,App Adoption Opportunity,0.3287153422411012,0.333,0,Run app-install campaign with data/top-up incentives,P3
2389,App Adoption Opportunity,0.32871345971303473,0.167,0,Run app-install campaign with data/top-up incentives,P3
16302,App Adoption Opportunity,0.3287095610278596,0.167,0,Run app-install campaign with data/top-up incentives,P3
3054,App Adoption Opportunity,0.32868402690212334,0.0,0,Run app-install campaign with data/top-up incentives,P3
11691,App Adoption Opportunity,0.32868227326915406,0.167,0,Run app-install campaign with data/top-up incentives,P3
1907,App Adoption Opportunity,0.3286709252802001,0.167,0,Run app-install campaign with data/top-up incentives,P3
4356,App Adoption Opportunity,0.32866503481701625,0.0,0,Run app-install campaign with data/top-up incentives,P3
14747,App Adoption Opportunity,0.32863210596181824,0.167,0,Run app-install campaign with data/top-up incentives,P3
7425,App Adoption Opportunity,0.32861469178392727,0.167,0,Run app-install campaign with data/top-up incentives,P3
7317,App Adoption Opportunity,0.3286080753359827,0.167,0,Run app-install campaign with data/top-up incentives,P3
15584,App Adoption Opportunity,0.32860599780473665,0.0,0,Run app-install campaign with data/top-up incentives,P3
19428,App Adoption Opportunity,0.32860218524294366,0.167,0,Run app-install campaign with data/top-up incentives,P3
17781,App Adoption Opportunity,0.3285882780770375,0.333,0,Run app-install campaign with data/top-up incentives,P3
4595,App Adoption Opportunity,0.32857959359237626,0.167,0,Run app-install campaign with data/top-up incentives,P3
14985,App Adoption Opportunity,0.32857507018391563,0.167,0,Run app-install campaign with data/top-up incentives,P3
18698,App Adoption Opportunity,0.32856273660791085,0.167,0,Run app-install campaign with data/top-up incentives,P3
1843,App Adoption Opportunity,0.3285529866828162,0.0,0,Run app-install campaign with data/top-up incentives,P3
5087,App Adoption Opportunity,0.3285427817518665,0.167,0,Run app-install campaign with data/top-up incentives,P3
18333,App Adoption Opportunity,0.32853290872954133,0.167,0,Run app-install campaign with data/top-up incentives,P3
19291,App Adoption Opportunity,0.32853249606519075,0.167,0,Run app-install campaign with data/top-up incentives,P3
14308,App Adoption Opportunity,0.32853023797537906,0.167,0,Run app-install campaign with data/top-up incentives,P3
10329,App Adoption Opportunity,0.32851659742376305,0.167,0,Run app-install campaign with data/top-up incentives,P3
18337,App Adoption Opportunity,0.3285093390950254,0.167,0,Run app-install campaign with data/top-up incentives,P3
1910,App Adoption Opportunity,0.3285058501499192,0.167,0,Run app-install campaign with data/top-up incentives,P3
2627,App Adoption Opportunity,0.3284917938108761,0.167,0,Run app-install campaign with data/top-up incentives,P3
18330,App Adoption Opportunity,0.32847640970445496,0.0,0,Run app-install campaign with data/top-up incentives,P3
5237,App Adoption Opportunity,0.32847595979460714,0.333,0,Run app-install campaign with data/top-up incentives,P3
2463,App Adoption Opportunity,0.3284476478165182,0.0,0,Run app-install campaign with data/top-up incentives,P3
2768,App Adoption Opportunity,0.3284374900858309,0.0,0,Run app-install campaign with data/top-up incentives,P3
15170,App Adoption Opportunity,0.32842798144618357,0.167,0,Run app-install campaign with data/top-up incentives,P3
15650,App Adoption Opportunity,0.3284215714924924,0.0,0,Run app-install campaign with data/top-up incentives,P3
16809,App Adoption Opportunity,0.3284007860659049,0.0,0,Run app-install campaign with data/top-up incentives,P3
10524,App Adoption Opportunity,0.3283934925923502,0.167,0,Run app-install campaign with data/top-up incentives,P3
19450,App Adoption Opportunity,0.32836857999202584,0.333,0,Run app-install campaign with data/top-up incentives,P3
7964,App Adoption Opportunity,0.3283646302949074,0.167,0,Run app-install campaign with data/top-up incentives,P3
14577,App Adoption Opportunity,0.32835145026456897,0.167,0,Run app-install campaign with data/top-up incentives,P3
12045,App Adoption Opportunity,0.32834962904680515,0.0,0,Run app-install campaign with data/top-up incentives,P3
13339,App Adoption Opportunity,0.328344149250159,0.167,0,Run app-install campaign with data/top-up incentives,P3
3226,App Adoption Opportunity,0.32832485385779053,0.333,0,Run app-install campaign with data/top-up incentives,P3
19076,App Adoption Opportunity,0.3283211426639535,0.333,0,Run app-install campaign with data/top-up incentives,P3
4409,App Adoption Opportunity,0.3283198680554021,0.0,0,Run app-install campaign with data/top-up incentives,P3
1603,App Adoption Opportunity,0.32829665540317626,0.0,0,Run app-install campaign with data/top-up incentives,P3
6163,App Adoption Opportunity,0.32827772600213423,0.333,0,Run app-install campaign with data/top-up incentives,P3
1783,App Adoption Opportunity,0.3282443967504132,0.0,0,Run app-install campaign with data/top-up incentives,P3
18652,App Adoption Opportunity,0.3282342248825696,0.0,0,Run app-install campaign with data/top-up incentives,P3
14106,App Adoption Opportunity,0.3282282738228219,0.0,0,Run app-install campaign with data/top-up incentives,P3
15670,App Adoption Opportunity,0.3282201662232798,0.0,0,Run app-install campaign with data/top-up incentives,P3
19980,App Adoption Opportunity,0.3282032011032487,0.333,0,Run app-install campaign with data/top-up incentives,P3
4127,App Adoption Opportunity,0.32819705516814346,0.167,0,Run app-install campaign with data/top-up incentives,P3
6529,App Adoption Opportunity,0.3281970345721873,0.167,0,Run app-install campaign with data/top-up incentives,P3
10057,App Adoption Opportunity,0.3281948921850766,0.333,0,Run app-install campaign with data/top-up incentives,P3
17043,App Adoption Opportunity,0.3281881508446536,0.167,0,Run app-install campaign with data/top-up incentives,P3
16443,App Adoption Opportunity,0.32818033373688044,0.0,0,Run app-install campaign with data/top-up incentives,P3
4422,App Adoption Opportunity,0.32814859870928326,0.0,0,Run app-install campaign with data/top-up incentives,P3
9094,App Adoption Opportunity,0.32813814886421805,0.167,0,Run app-install campaign with data/top-up incentives,P3
9222,App Adoption Opportunity,0.32813401281705673,0.167,0,Run app-install campaign with data/top-up incentives,P3
6053,App Adoption Opportunity,0.3281292921468181,0.167,0,Run app-install campaign with data/top-up incentives,P3
7302,App Adoption Opportunity,0.32811110465043,0.167,0,Run app-install campaign with data/top-up incentives,P3
14237,App Adoption Opportunity,0.3281092354792089,0.0,0,Run app-install campaign with data/top-up incentives,P3
3966,App Adoption Opportunity,0.3281026749871986,0.167,0,Run app-install campaign with data/top-up incentives,P3
11075,App Adoption Opportunity,0.3280905642629948,0.167,0,Run app-install campaign with data/top-up incentives,P3
275,App Adoption Opportunity,0.3280759867993236,0.167,0,Run app-install campaign with data/top-up incentives,P3
14414,App Adoption Opportunity,0.32807165435824953,0.167,0,Run app-install campaign with data/top-up incentives,P3
5697,App Adoption Opportunity,0.3280456343906427,0.167,0,Run app-install campaign with data/top-up incentives,P3
15279,App Adoption Opportunity,0.3280353793035967,0.0,0,Run app-install campaign with data/top-up incentives,P3
2413,App Adoption Opportunity,0.32803163697942267,0.0,0,Run app-install campaign with data/top-up incentives,P3
16782,App Adoption Opportunity,0.3280006563399978,0.333,0,Run app-install campaign with data/top-up incentives,P3
13546,App Adoption Opportunity,0.32796935999972004,0.167,0,Run app-install campaign with data/top-up incentives,P3
4738,App Adoption Opportunity,0.3279634377182785,0.333,0,Run app-install campaign with data/top-up incentives,P3
11570,App Adoption Opportunity,0.32796156082929157,0.0,0,Run app-install campaign with data/top-up incentives,P3
14041,App Adoption Opportunity,0.327944331592197,0.167,0,Run app-install campaign with data/top-up incentives,P3
19143,App Adoption Opportunity,0.3279280235488061,0.0,0,Run app-install campaign with data/top-up incentives,P3
7906,App Adoption Opportunity,0.32791525604526145,0.0,0,Run app-install campaign with data/top-up incentives,P3
6199,App Adoption Opportunity,0.3279149684944492,0.167,0,Run app-install campaign with data/top-up incentives,P3
12325,App Adoption Opportunity,0.32786763435282285,0.0,0,Run app-install campaign with data/top-up incentives,P3
9092,App Adoption Opportunity,0.32786212136530374,0.0,0,Run app-install campaign with data/top-up incentives,P3
14950,App Adoption Opportunity,0.32785674054239544,0.0,0,Run app-install campaign with data/top-up incentives,P3
3052,App Adoption Opportunity,0.3278392727029968,0.167,0,Run app-install campaign with data/top-up incentives,P3
15952,App Adoption Opportunity,0.3277980715476615,0.167,0,Run app-install campaign with data/top-up incentives,P3
16628,App Adoption Opportunity,0.32778551326274974,0.0,0,Run app-install campaign with data/top-up incentives,P3
1216,App Adoption Opportunity,0.3277760360172385,0.333,0,Run app-install campaign with data/top-up incentives,P3
12868,App Adoption Opportunity,0.3277745334170141,0.0,0,Run app-install campaign with data/top-up incentives,P3
19078,App Adoption Opportunity,0.327766136601185,0.0,0,Run app-install campaign with data/top-up incentives,P3
17029,App Adoption Opportunity,0.32774891348810414,0.167,0,Run app-install campaign with data/top-up incentives,P3
2882,App Adoption Opportunity,0.32774237866256206,0.167,0,Run app-install campaign with data/top-up incentives,P3
18212,App Adoption Opportunity,0.32774206659653,0.0,0,Run app-install campaign with data/top-up incentives,P3
16074,App Adoption Opportunity,0.3277299012154163,0.0,0,Run app-install campaign with data/top-up incentives,P3
5836,App Adoption Opportunity,0.32770397944430474,0.167,0,Run app-install campaign with data/top-up incentives,P3
1004,App Adoption Opportunity,0.3276899250657736,0.167,0,Run app-install campaign with data/top-up incentives,P3
16615,App Adoption Opportunity,0.327687556059345,0.167,0,Run app-install campaign with data/top-up incentives,P3
19401,App Adoption Opportunity,0.32768122045897136,0.0,0,Run app-install campaign with data/top-up incentives,P3
19661,App Adoption Opportunity,0.32767641594393765,0.0,0,Run app-install campaign with data/top-up incentives,P3
7521,App Adoption Opportunity,0.32766948740547014,0.0,0,Run app-install campaign with data/top-up incentives,P3
4568,App Adoption Opportunity,0.32766829062896496,0.167,0,Run app-install campaign with data/top-up incentives,P3
146,App Adoption Opportunity,0.32764711249367984,0.167,0,Run app-install campaign with data/top-up incentives,P3
12088,App Adoption Opportunity,0.3276461273864972,0.333,0,Run app-install campaign with data/top-up incentives,P3
4372,App Adoption Opportunity,0.32763019009215016,0.0,0,Run app-install campaign with data/top-up incentives,P3
1395,App Adoption Opportunity,0.32762162871765915,0.0,0,Run app-install campaign with data/top-up incentives,P3
12945,App Adoption Opportunity,0.32760631534839546,0.167,0,Run app-install campaign with data/top-up incentives,P3
16274,App Adoption Opportunity,0.3275640936217483,0.0,0,Run app-install campaign with data/top-up incentives,P3
15628,App Adoption Opportunity,0.32755147897423903,0.167,0,Run app-install campaign with data/top-up incentives,P3
4405,App Adoption Opportunity,0.32754386481641673,0.0,0,Run app-install campaign with data/top-up incentives,P3
11509,App Adoption Opportunity,0.32754217417863907,0.167,0,Run app-install campaign with data/top-up incentives,P3
15790,App Adoption Opportunity,0.3275316895748956,0.333,0,Run app-install campaign with data/top-up incentives,P3
7470,App Adoption Opportunity,0.32752948087385314,0.333,0,Run app-install campaign with data/top-up incentives,P3
19709,App Adoption Opportunity,0.32750713582653507,0.167,0,Run app-install campaign with data/top-up incentives,P3
621,App Adoption Opportunity,0.3275002810832159,0.333,0,Run app-install campaign with data/top-up incentives,P3
8050,App Adoption Opportunity,0.32748788010033425,0.167,0,Run app-install campaign with data/top-up incentives,P3
8376,App Adoption Opportunity,0.32748269247447764,0.167,0,Run app-install campaign with data/top-up incentives,P3
150,App Adoption Opportunity,0.3274667196587514,0.0,0,Run app-install campaign with data/top-up incentives,P3
9827,App Adoption Opportunity,0.32743811030002845,0.167,0,Run app-install campaign with data/top-up incentives,P3
568,App Adoption Opportunity,0.3274300266381681,0.167,0,Run app-install campaign with data/top-up incentives,P3
4961,App Adoption Opportunity,0.327419685678806,0.167,0,Run app-install campaign with data/top-up incentives,P3
14946,App Adoption Opportunity,0.32739697750036434,0.167,0,Run app-install campaign with data/top-up incentives,P3
5904,App Adoption Opportunity,0.3273955321967273,0.0,0,Run app-install campaign with data/top-up incentives,P3
18140,App Adoption Opportunity,0.3273781014444606,0.333,0,Run app-install campaign with data/top-up incentives,P3
13559,App Adoption Opportunity,0.32737529438693674,0.0,0,Run app-install campaign with data/top-up incentives,P3
14730,App Adoption Opportunity,0.3273740702827596,0.333,0,Run app-install campaign with data/top-up incentives,P3
15664,App Adoption Opportunity,0.32736609577640075,0.0,0,Run app-install campaign with data/top-up incentives,P3
7937,App Adoption Opportunity,0.32736543369840404,0.167,0,Run app-install campaign with data/top-up incentives,P3
15731,App Adoption Opportunity,0.32735970401257997,0.167,0,Run app-install campaign with data/top-up incentives,P3
799,App Adoption Opportunity,0.3273531589205732,0.167,0,Run app-install campaign with data/top-up incentives,P3
15308,App Adoption Opportunity,0.3273301366185579,0.167,0,Run app-install campaign with data/top-up incentives,P3
8181,App Adoption Opportunity,0.3273282035768882,0.167,0,Run app-install campaign with data/top-up incentives,P3
2130,App Adoption Opportunity,0.3273145122851916,0.167,0,Run app-install campaign with data/top-up incentives,P3
5176,App Adoption Opportunity,0.32730081442738573,0.167,0,Run app-install campaign with data/top-up incentives,P3
12644,App Adoption Opportunity,0.32728669660565035,0.0,0,Run app-install campaign with data/top-up incentives,P3
11606,App Adoption Opportunity,0.32728386289846045,0.167,0,Run app-install campaign with data/top-up incentives,P3
17940,App Adoption Opportunity,0.3272723706169643,0.167,0,Run app-install campaign with data/top-up incentives,P3
13460,App Adoption Opportunity,0.3272563958038982,0.167,0,Run app-install campaign with data/top-up incentives,P3
9909,App Adoption Opportunity,0.3272552732960203,0.0,0,Run app-install campaign with data/top-up incentives,P3
2476,App Adoption Opportunity,0.327227145594449,0.167,0,Run app-install campaign with data/top-up incentives,P3
19848,App Adoption Opportunity,0.32722262148819425,0.167,0,Run app-install campaign with data/top-up incentives,P3
2374,App Adoption Opportunity,0.3271726712402008,0.167,0,Run app-install campaign with data/top-up incentives,P3
18015,App Adoption Opportunity,0.3271700179722206,0.167,0,Run app-install campaign with data/top-up incentives,P3
3212,App Adoption Opportunity,0.3271618321742074,0.167,0,Run app-install campaign with data/top-up incentives,P3
5945,App Adoption Opportunity,0.3271600363432237,0.167,0,Run app-install campaign with data/top-up incentives,P3
2581,App Adoption Opportunity,0.3271586448354116,0.167,0,Run app-install campaign with data/top-up incentives,P3
4930,App Adoption Opportunity,0.3271281947245846,0.167,0,Run app-install campaign with data/top-up incentives,P3
9216,App Adoption Opportunity,0.3271239293475165,0.0,0,Run app-install campaign with data/top-up incentives,P3
13295,App Adoption Opportunity,0.32712085139358793,0.167,0,Run app-install campaign with data/top-up incentives,P3
11679,App Adoption Opportunity,0.32711944886702987,0.333,0,Run app-install campaign with data/top-up incentives,P3
17988,App Adoption Opportunity,0.32711590769017057,0.0,0,Run app-install campaign with data/top-up incentives,P3
4205,App Adoption Opportunity,0.32711022486222197,0.0,0,Run app-install campaign with data/top-up incentives,P3
15247,App Adoption Opportunity,0.32707840154804757,0.0,0,Run app-install campaign with data/top-up incentives,P3
5094,App Adoption Opportunity,0.3270304987452561,0.333,0,Run app-install campaign with data/top-up incentives,P3
4844,App Adoption Opportunity,0.32702229656649406,0.167,0,Run app-install campaign with data/top-up incentives,P3
15629,App Adoption Opportunity,0.3269918943250005,0.333,0,Run app-install campaign with data/top-up incentives,P3
397,App Adoption Opportunity,0.3269757185491362,0.167,0,Run app-install campaign with data/top-up incentives,P3
